"seccion_censal","lat_centro","lon_centro"
"2807918038",40.38187542,-3.61369495
"2807918039",40.38588667,-3.60878409
"2807918040",40.3807931,-3.60233069
"2807918041",40.38293856,-3.60935313
"2807918042",40.37186306,-3.62422187
"2807918043",40.37202887,-3.62058193
"2807918044",40.38440965,-3.61151914
"2807918045",40.33939128,-3.60101328
"2807918046",40.35610671,-3.64897462
"2807918047",40.36758663,-3.61962396
"2807918048",40.37870166,-3.60678425
"2807918049",40.36381825,-3.60218373
"2807918050",40.37481153,-3.62858127
"2807918051",40.37581202,-3.61104478
"2807918052",40.36095588,-3.59642417
"2807918053",40.36485592,-3.59075993
"2807918054",40.36108012,-3.61882205
"2807918055",40.37180561,-3.60701709
"2807918056",40.36826294,-3.59774878
"2807918057",40.36177904,-3.58662619
"2807918058",40.35968042,-3.59599604
"2807919001",40.39166837,-3.56466958
"2807919002",40.40308922,-3.61167941
"2807919003",40.40350608,-3.60767884
"2807919004",40.40321003,-3.60565199
"2807919005",40.40143154,-3.60551805
"2807919006",40.40149079,-3.60263779
"2807919007",40.40309765,-3.60355137
"2807919008",40.40434945,-3.60172526
"2807919009",40.40490367,-3.6048584
"2807919011",40.4057886,-3.60672
"2807919012",40.40493345,-3.60783633
"2807919014",40.40738856,-3.60318857
"2807919015",40.40465762,-3.59981789
"2807919016",40.40566454,-3.60187576
"2807919018",40.40750106,-3.60624659
"2807919019",40.40667881,-3.60694668
"2807919020",40.4080706,-3.60807401
"2807919021",40.40770668,-3.60893701
"2807919022",40.40865572,-3.61054463
"2807919023",40.41051672,-3.61094772
"2807919024",40.40871135,-3.6123591
"2807919025",40.40659796,-3.6114707
"2807919026",40.40567809,-3.61291931
"2807919027",40.40680853,-3.61536563
"2807919028",40.40549362,-3.61509193
"2807919029",40.41143032,-3.61644103
"2807919032",40.40858221,-3.59920441
"2807919033",40.40415807,-3.62050357
"2807919034",40.40177855,-3.6235393
"2807919035",40.39843043,-3.61902806
"2807919036",40.39798791,-3.62319994
"2807919037",40.39639343,-3.62306176
"2807919038",40.40089693,-3.61814629
"2807919039",40.39518128,-3.62290998
"2807919040",40.40314999,-3.59853614
"2807919041",40.39830493,-3.60513206
"2807919042",40.39233913,-3.61157256
"2807919043",40.40010762,-3.62412641
"2807919044",40.39312228,-3.62320902
"2807919045",40.40145959,-3.6004044
"2807919046",40.39800537,-3.6070036
"2807919047",40.40074136,-3.59823594
"2807919048",40.4000428,-3.60484467
"2807919049",40.39861571,-3.61175444
"2807920001",40.43480993,-3.63134232
"2807920002",40.43683318,-3.61577123
"2807920003",40.4329555,-3.62500022
"2807920005",40.42938527,-3.63095658
"2807920006",40.42872918,-3.6297624
"2807920007",40.4301178,-3.62931854
"2807920008",40.43073943,-3.62721881
"2807920009",40.43176013,-3.62519124
"2807920010",40.43248245,-3.62344017
"2807920011",40.43083386,-3.62412949
"2807920012",40.42993016,-3.62596103
"2807920013",40.42906971,-3.62781504
"2807920014",40.42779444,-3.62792164
"2807920015",40.42766208,-3.62888093
"2807920016",40.42708289,-3.62957774
"2807920017",40.42836038,-3.62525051
"2807920018",40.42883102,-3.62631559
"2807920019",40.42884623,-3.62488117
"2807920020",40.42987234,-3.6242112
"2807920021",40.43068866,-3.62039097
"2807920022",40.43151464,-3.61876502
"2807920023",40.43030583,-3.61682838
"2807920024",40.43161705,-3.61673298
"2807920025",40.43265359,-3.61747251
"2807920026",40.43220755,-3.61338567
"2807920027",40.43145911,-3.61419607
"2807920028",40.43036066,-3.61285017
"2807920029",40.42926412,-3.61374447
"2807920031",40.42841393,-3.61804805
"2807920032",40.42703419,-3.61969177
"2807920033",40.42721928,-3.62117008
"2807920034",40.42653035,-3.62264462
"2807920035",40.42472967,-3.62215362
"2807920036",40.42546698,-3.62388829
"2807920037",40.42455221,-3.62510448
"2807920038",40.42420989,-3.62652876
"2807920039",40.42331805,-3.62470419
"2807920040",40.42169092,-3.62328818
"2807920041",40.42166095,-3.62517473
"2807920042",40.42008135,-3.62441917
"2807920043",40.41948642,-3.62264723
"2807920044",40.4208842,-3.61914603
"2807920045",40.42219538,-3.62061624
"2807920046",40.42301106,-3.62228886
"2807920047",40.4237747,-3.62071584
"2807920048",40.42573971,-3.61921931
"2807920049",40.42464323,-3.61843393
"2807920050",40.42442458,-3.61728837
"2807920051",40.42543266,-3.61596012
"2807920053",40.42697687,-3.6149973
"2807920055",40.41905276,-3.61289652
"2807920056",40.42319431,-3.61538345
"2807920058",40.42246741,-3.61736029
"2807920059",40.4215638,-3.61565589
"2807920062",40.42649088,-3.6104568
"2807920063",40.42841886,-3.60792053
"2807920064",40.42857949,-3.61012928
"2807920065",40.43122851,-3.61041765
"2807920066",40.43148027,-3.60844549
"2807920067",40.42792689,-3.59202552
"2807920068",40.44676454,-3.57834128
"2807920069",40.44580904,-3.59474077
"2807920070",40.44812605,-3.59496961
"2807920071",40.44776281,-3.59910486
"2807920072",40.44303981,-3.60568104
"2807920073",40.43545987,-3.61130925
"2807920074",40.43594476,-3.60964771
"2807920075",40.43686737,-3.60752862
"2807920076",40.4377899,-3.60840838
"2807920077",40.43736815,-3.61187474
"2807920078",40.43926072,-3.61294002
"2807920079",40.43923745,-3.61069609
"2807920080",40.43979784,-3.60888641
"2807920082",40.44114918,-3.60837131
"2807920083",40.44063526,-3.61276742
"2807920084",40.44277321,-3.61443377
"2807920085",40.44299624,-3.61020533
"2807920086",40.44393502,-3.61194013
"2807920087",40.44505419,-3.61242098
"2807920088",40.44517477,-3.61045034
"2807920089",40.44550538,-3.60791444
"2807920090",40.44646074,-3.60979279
"2807920091",40.4470316,-3.60839799
"2807920092",40.44676597,-3.6114444
"2807920093",40.44710813,-3.61691069
"2807920095",40.44442559,-3.62434003
"2807920096",40.44153219,-3.63310449
"2807920097",40.44050716,-3.63555141
"2807920098",40.44247811,-3.63677339
"2807920099",40.44608183,-3.62704855
"2807920100",40.43437093,-3.63395659
"2807920101",40.44839865,-3.61266414
"2807920102",40.42505349,-3.60930525
"2807920103",40.42313,-3.60872361
"2807920104",40.42516486,-3.602496
"2807920105",40.4422989,-3.63088687
"2807920106",40.42283146,-3.6038415
"2807920107",40.42881178,-3.59999558
"2807920108",40.44668005,-3.64055236
"2807920109",40.42425118,-3.61281901
"2807920110",40.42698228,-3.60563133
"2807920111",40.42009976,-3.61523951
"2807920112",40.41729785,-3.61904527
"2807920113",40.42917515,-3.60374839
"2807920114",40.42041964,-3.60806845
"2807920115",40.42568555,-3.59987553
"2807920116",40.44646686,-3.59189381
"2807920117",40.43181274,-3.60419762
"2807920118",40.43492716,-3.61870269
"2807920119",40.43832427,-3.62389894
"2807920120",40.44425777,-3.56060217
"2807920121",40.44567263,-3.58632741
"2807921001",40.45492573,-3.59769269
"2807921002",40.45694522,-3.59158431
"2807921003",40.45712657,-3.58977104
"2807921004",40.45863965,-3.58757518
"2807921005",40.46175171,-3.58615579
"2807921006",40.46070002,-3.58016852
"2807921007",40.45767692,-3.58337639
"2807921008",40.45837434,-3.58472807
"2807921009",40.45893147,-3.58504068
"2807921010",40.45612641,-3.58813215
"2807921011",40.45438858,-3.58749674
"2807921012",40.45316728,-3.59001195
"2807921013",40.45426483,-3.59144278
"2807921014",40.45156163,-3.59282162
"2807921015",40.47815481,-3.56189044
"2807921017",40.47007063,-3.57972924
"2807921018",40.47331821,-3.5760559
"2807921019",40.478168,-3.57903626
"2807921020",40.47438296,-3.58056415
"2807921021",40.47157904,-3.58056129
"2807921022",40.47307976,-3.5840567
"2807921023",40.47155672,-3.58718466
"2807921025",40.4663411,-3.58963373
"2807921026",40.47011603,-3.58304873
"2807921027",40.46259869,-3.59283368
"2807921028",40.47990837,-3.60219571
"2807921029",40.46385666,-3.60988955
"2807921030",40.46968225,-3.58668438
